question_id,model,run,option_selected,correct_option,marks,neet_year,question_code
105,Llama 3.2 90B,1,D,A,0,2023,105 _ 2023
106,Llama 3.2 90B,1,B,B,1,2023,106 _ 2023
107,Llama 3.2 90B,1,D,B,0,2023,107 _ 2023
108,Llama 3.2 90B,1,A,C,0,2023,108 _ 2023
109,Llama 3.2 90B,1,B,C,0,2023,109 _ 2023
110,Llama 3.2 90B,1,D,B,0,2023,110 _ 2023
111,Llama 3.2 90B,1,D,A,0,2023,111 _ 2023
112,Llama 3.2 90B,1,B,C,0,2023,112 _ 2023
113,Llama 3.2 90B,1,A,A,1,2023,113 _ 2023
114,Llama 3.2 90B,1,C,D,0,2023,114 _ 2023
115,Llama 3.2 90B,1,C,A,0,2023,115 _ 2023
116,Llama 3.2 90B,1,C,A,0,2023,116 _ 2023
117,Llama 3.2 90B,1,C,C,1,2023,117 _ 2023
118,Llama 3.2 90B,1,A,A,1,2023,118 _ 2023
119,Llama 3.2 90B,1,C,A,0,2023,119 _ 2023
94,Llama 3.2 90B,2,A,A,1,2023,94 _ 2023
95,Llama 3.2 90B,2,D,D,1,2023,95 _ 2023
96,Llama 3.2 90B,2,D,A,0,2023,96 _ 2023
97,Llama 3.2 90B,2,D,B,0,2023,97 _ 2023
98,Llama 3.2 90B,2,A,A,1,2023,98 _ 2023
99,Llama 3.2 90B,2,C,A,0,2023,99 _ 2023
100,Llama 3.2 90B,2,A,A,1,2023,100 _ 2023
101,Llama 3.2 90B,2,C,B,0,2023,101 _ 2023
102,Llama 3.2 90B,2,B,A,0,2023,102 _ 2023
103,Llama 3.2 90B,2,D,D,1,2023,103 _ 2023
104,Llama 3.2 90B,2,A,A,1,2023,104 _ 2023
105,Llama 3.2 90B,2,B,A,0,2023,105 _ 2023
106,Llama 3.2 90B,2,B,B,1,2023,106 _ 2023
107,Llama 3.2 90B,2,A,B,0,2023,107 _ 2023
108,Llama 3.2 90B,2,A,C,0,2023,108 _ 2023
109,Llama 3.2 90B,2,B,C,0,2023,109 _ 2023
110,Llama 3.2 90B,2,D,B,0,2023,110 _ 2023
111,Llama 3.2 90B,2,D,A,0,2023,111 _ 2023
112,Llama 3.2 90B,2,B,C,0,2023,112 _ 2023
113,Llama 3.2 90B,2,A,A,1,2023,113 _ 2023
114,Llama 3.2 90B,2,C,D,0,2023,114 _ 2023
115,Llama 3.2 90B,2,C,A,0,2023,115 _ 2023
116,Llama 3.2 90B,2,C,A,0,2023,116 _ 2023
117,Llama 3.2 90B,2,C,C,1,2023,117 _ 2023
118,Llama 3.2 90B,2,A,A,1,2023,118 _ 2023
119,Llama 3.2 90B,2,D,A,0,2023,119 _ 2023
94,Llama 3.2 90B,3,A,A,1,2023,94 _ 2023
95,Llama 3.2 90B,3,D,D,1,2023,95 _ 2023
96,Llama 3.2 90B,3,D,A,0,2023,96 _ 2023
97,Llama 3.2 90B,3,D,B,0,2023,97 _ 2023
98,Llama 3.2 90B,3,A,A,1,2023,98 _ 2023
99,Llama 3.2 90B,3,C,A,0,2023,99 _ 2023
100,Llama 3.2 90B,3,A,A,1,2023,100 _ 2023
101,Llama 3.2 90B,3,C,B,0,2023,101 _ 2023
102,Llama 3.2 90B,3,B,A,0,2023,102 _ 2023
103,Llama 3.2 90B,3,D,D,1,2023,103 _ 2023
104,Llama 3.2 90B,3,A,A,1,2023,104 _ 2023
105,Llama 3.2 90B,3,D,A,0,2023,105 _ 2023
106,Llama 3.2 90B,3,B,B,1,2023,106 _ 2023
107,Llama 3.2 90B,3,D,B,0,2023,107 _ 2023
108,Llama 3.2 90B,3,A,C,0,2023,108 _ 2023
109,Llama 3.2 90B,3,B,C,0,2023,109 _ 2023
110,Llama 3.2 90B,3,D,B,0,2023,110 _ 2023
111,Llama 3.2 90B,3,B,A,0,2023,111 _ 2023
112,Llama 3.2 90B,3,B,C,0,2023,112 _ 2023
113,Llama 3.2 90B,3,A,A,1,2023,113 _ 2023
114,Llama 3.2 90B,3,C,D,0,2023,114 _ 2023
115,Llama 3.2 90B,3,C,A,0,2023,115 _ 2023
116,Llama 3.2 90B,3,C,A,0,2023,116 _ 2023
117,Llama 3.2 90B,3,C,C,1,2023,117 _ 2023
118,Llama 3.2 90B,3,A,A,1,2023,118 _ 2023
119,Llama 3.2 90B,3,D,A,0,2023,119 _ 2023
94,Llama 4 Maverick,1,A,A,1,2023,94 _ 2023
95,Llama 4 Maverick,1,D,D,1,2023,95 _ 2023
96,Llama 4 Maverick,1,D,A,0,2023,96 _ 2023
97,Llama 4 Maverick,1,B,B,1,2023,97 _ 2023
98,Llama 4 Maverick,1,A,A,1,2023,98 _ 2023
99,Llama 4 Maverick,1,C,A,0,2023,99 _ 2023
100,Llama 4 Maverick,1,C,A,0,2023,100 _ 2023
101,Llama 4 Maverick,1,C,B,0,2023,101 _ 2023
102,Llama 4 Maverick,1,B,A,0,2023,102 _ 2023
103,Llama 4 Maverick,1,D,D,1,2023,103 _ 2023
104,Llama 4 Maverick,1,A,A,1,2023,104 _ 2023
105,Llama 4 Maverick,1,B,A,0,2023,105 _ 2023
106,Llama 4 Maverick,1,B,B,1,2023,106 _ 2023
107,Llama 4 Maverick,1,D,B,0,2023,107 _ 2023
108,Llama 4 Maverick,1,A,C,0,2023,108 _ 2023
109,Llama 4 Maverick,1,B,C,0,2023,109 _ 2023
110,Llama 4 Maverick,1,D,B,0,2023,110 _ 2023
111,Llama 4 Maverick,1,D,A,0,2023,111 _ 2023
112,Llama 4 Maverick,1,B,C,0,2023,112 _ 2023
113,Llama 4 Maverick,1,A,A,1,2023,113 _ 2023
114,Llama 4 Maverick,1,B,D,0,2023,114 _ 2023
115,Llama 4 Maverick,1,B,A,0,2023,115 _ 2023
116,Llama 4 Maverick,1,C,A,0,2023,116 _ 2023
117,Llama 4 Maverick,1,C,C,1,2023,117 _ 2023
118,Llama 4 Maverick,1,A,A,1,2023,118 _ 2023
119,Llama 4 Maverick,1,D,A,0,2023,119 _ 2023
94,Llama 4 Maverick,2,A,A,1,2023,94 _ 2023
95,Llama 4 Maverick,2,D,D,1,2023,95 _ 2023
96,Llama 4 Maverick,2,D,A,0,2023,96 _ 2023
97,Llama 4 Maverick,2,D,B,0,2023,97 _ 2023
98,Llama 4 Maverick,2,A,A,1,2023,98 _ 2023
99,Llama 4 Maverick,2,C,A,0,2023,99 _ 2023
100,Llama 4 Maverick,2,A,A,1,2023,100 _ 2023
101,Llama 4 Maverick,2,C,B,0,2023,101 _ 2023
102,Llama 4 Maverick,2,B,A,0,2023,102 _ 2023
103,Llama 4 Maverick,2,D,D,1,2023,103 _ 2023
104,Llama 4 Maverick,2,A,A,1,2023,104 _ 2023
105,Llama 4 Maverick,2,B,A,0,2023,105 _ 2023
106,Llama 4 Maverick,2,B,B,1,2023,106 _ 2023
107,Llama 4 Maverick,2,D,B,0,2023,107 _ 2023
108,Llama 4 Maverick,2,A,C,0,2023,108 _ 2023
109,Llama 4 Maverick,2,B,C,0,2023,109 _ 2023
110,Llama 4 Maverick,2,D,B,0,2023,110 _ 2023
111,Llama 4 Maverick,2,B,A,0,2023,111 _ 2023
112,Llama 4 Maverick,2,C,C,1,2023,112 _ 2023
113,Llama 4 Maverick,2,A,A,1,2023,113 _ 2023
114,Llama 4 Maverick,2,C,D,0,2023,114 _ 2023
115,Llama 4 Maverick,2,C,A,0,2023,115 _ 2023
116,Llama 4 Maverick,2,C,A,0,2023,116 _ 2023
117,Llama 4 Maverick,2,C,C,1,2023,117 _ 2023
118,Llama 4 Maverick,2,A,A,1,2023,118 _ 2023
119,Llama 4 Maverick,2,D,A,0,2023,119 _ 2023
94,Llama 4 Maverick,3,A,A,1,2023,94 _ 2023
95,Llama 4 Maverick,3,D,D,1,2023,95 _ 2023
96,Llama 4 Maverick,3,D,A,0,2023,96 _ 2023
97,Llama 4 Maverick,3,B,B,1,2023,97 _ 2023
98,Llama 4 Maverick,3,A,A,1,2023,98 _ 2023
99,Llama 4 Maverick,3,C,A,0,2023,99 _ 2023
100,Llama 4 Maverick,3,A,A,1,2023,100 _ 2023
101,Llama 4 Maverick,3,C,B,0,2023,101 _ 2023
102,Llama 4 Maverick,3,B,A,0,2023,102 _ 2023
103,Llama 4 Maverick,3,D,D,1,2023,103 _ 2023
104,Llama 4 Maverick,3,A,A,1,2023,104 _ 2023
105,Llama 4 Maverick,3,D,A,0,2023,105 _ 2023
106,Llama 4 Maverick,3,B,B,1,2023,106 _ 2023
107,Llama 4 Maverick,3,A,B,0,2023,107 _ 2023
108,Llama 4 Maverick,3,B,C,0,2023,108 _ 2023
109,Llama 4 Maverick,3,C,C,1,2023,109 _ 2023
110,Llama 4 Maverick,3,D,B,0,2023,110 _ 2023
111,Llama 4 Maverick,3,D,A,0,2023,111 _ 2023
112,Llama 4 Maverick,3,D,C,0,2023,112 _ 2023
113,Llama 4 Maverick,3,A,A,1,2023,113 _ 2023
114,Llama 4 Maverick,3,B,D,0,2023,114 _ 2023
115,Llama 4 Maverick,3,A,A,1,2023,115 _ 2023
116,Llama 4 Maverick,3,C,A,0,2023,116 _ 2023
117,Llama 4 Maverick,3,D,C,0,2023,117 _ 2023
118,Llama 4 Maverick,3,A,A,1,2023,118 _ 2023
119,Llama 4 Maverick,3,C,A,0,2023,119 _ 2023
94,DeepSeek V3,1,A,A,1,2023,94 _ 2023
94,DeepSeek V3,2,A,A,1,2023,94 _ 2023
94,DeepSeek V3,3,A,A,1,2023,94 _ 2023
94,DeepSeek V3.2,1,A,A,1,2023,94 _ 2023
94,DeepSeek V3.2,2,A,A,1,2023,94 _ 2023
94,DeepSeek V3.2,3,A,A,1,2023,94 _ 2023
94,GPT-3.5,1,A,A,1,2023,94 _ 2023
94,GPT-3.5,2,A,A,1,2023,94 _ 2023
94,GPT-3.5,3,A,A,1,2023,94 _ 2023
94,Kimi K2,1,A,A,1,2023,94 _ 2023
94,Kimi K2,2,A,A,1,2023,94 _ 2023
94,Kimi K2,3,A,A,1,2023,94 _ 2023
95,DeepSeek V3,1,D,D,1,2023,95 _ 2023
95,DeepSeek V3,2,C,D,0,2023,95 _ 2023
95,DeepSeek V3,3,D,D,1,2023,95 _ 2023
95,DeepSeek V3.2,1,D,D,1,2023,95 _ 2023
95,DeepSeek V3.2,2,D,D,1,2023,95 _ 2023
95,DeepSeek V3.2,3,D,D,1,2023,95 _ 2023
95,GPT-3.5,1,D,D,1,2023,95 _ 2023
95,GPT-3.5,2,D,D,1,2023,95 _ 2023
95,GPT-3.5,3,D,D,1,2023,95 _ 2023
95,Kimi K2,1,D,D,1,2023,95 _ 2023
95,Kimi K2,2,D,D,1,2023,95 _ 2023
95,Kimi K2,3,D,D,1,2023,95 _ 2023
96,DeepSeek V3,1,A,A,1,2023,96 _ 2023
96,DeepSeek V3,2,C,A,0,2023,96 _ 2023
96,DeepSeek V3,3,D,A,0,2023,96 _ 2023
96,DeepSeek V3.2,1,C,A,0,2023,96 _ 2023
96,DeepSeek V3.2,2,B,A,0,2023,96 _ 2023
96,DeepSeek V3.2,3,C,A,0,2023,96 _ 2023
96,GPT-3.5,1,C,A,0,2023,96 _ 2023
96,GPT-3.5,2,B,A,0,2023,96 _ 2023
96,GPT-3.5,3,B,A,0,2023,96 _ 2023
96,Kimi K2,1,C,A,0,2023,96 _ 2023
96,Kimi K2,2,C,A,0,2023,96 _ 2023
96,Kimi K2,3,C,A,0,2023,96 _ 2023
97,DeepSeek V3,1,D,B,0,2023,97 _ 2023
97,DeepSeek V3,2,D,B,0,2023,97 _ 2023
97,DeepSeek V3,3,D,B,0,2023,97 _ 2023
97,DeepSeek V3.2,1,D,B,0,2023,97 _ 2023
97,DeepSeek V3.2,2,B,B,1,2023,97 _ 2023
97,DeepSeek V3.2,3,D,B,0,2023,97 _ 2023
97,GPT-3.5,1,D,B,0,2023,97 _ 2023
97,GPT-3.5,2,D,B,0,2023,97 _ 2023
97,GPT-3.5,3,D,B,0,2023,97 _ 2023
97,Kimi K2,1,D,B,0,2023,97 _ 2023
97,Kimi K2,2,D,B,0,2023,97 _ 2023
97,Kimi K2,3,D,B,0,2023,97 _ 2023
98,DeepSeek V3,1,A,A,1,2023,98 _ 2023
98,DeepSeek V3,2,A,A,1,2023,98 _ 2023
98,DeepSeek V3,3,A,A,1,2023,98 _ 2023
98,DeepSeek V3.2,1,A,A,1,2023,98 _ 2023
98,DeepSeek V3.2,2,A,A,1,2023,98 _ 2023
98,DeepSeek V3.2,3,A,A,1,2023,98 _ 2023
98,GPT-3.5,1,A,A,1,2023,98 _ 2023
98,GPT-3.5,2,A,A,1,2023,98 _ 2023
98,GPT-3.5,3,A,A,1,2023,98 _ 2023
98,Kimi K2,1,A,A,1,2023,98 _ 2023
98,Kimi K2,2,A,A,1,2023,98 _ 2023
98,Kimi K2,3,A,A,1,2023,98 _ 2023
99,DeepSeek V3,1,A,A,1,2023,99 _ 2023
99,DeepSeek V3,2,A,A,1,2023,99 _ 2023
99,DeepSeek V3,3,A,A,1,2023,99 _ 2023
99,DeepSeek V3.2,1,A,A,1,2023,99 _ 2023
99,DeepSeek V3.2,2,B,A,0,2023,99 _ 2023
99,DeepSeek V3.2,3,A,A,1,2023,99 _ 2023
99,GPT-3.5,1,A,A,1,2023,99 _ 2023
99,GPT-3.5,2,A,A,1,2023,99 _ 2023
99,GPT-3.5,3,A,A,1,2023,99 _ 2023
99,Kimi K2,1,A,A,1,2023,99 _ 2023
99,Kimi K2,2,A,A,1,2023,99 _ 2023
99,Kimi K2,3,A,A,1,2023,99 _ 2023
100,DeepSeek V3,1,A,A,1,2023,100 _ 2023
100,DeepSeek V3,2,A,A,1,2023,100 _ 2023
100,DeepSeek V3,3,A,A,1,2023,100 _ 2023
100,DeepSeek V3.2,1,A,A,1,2023,100 _ 2023
100,DeepSeek V3.2,2,B,A,0,2023,100 _ 2023
100,DeepSeek V3.2,3,A,A,1,2023,100 _ 2023
100,GPT-3.5,1,A,A,1,2023,100 _ 2023
100,GPT-3.5,2,A,A,1,2023,100 _ 2023
100,GPT-3.5,3,A,A,1,2023,100 _ 2023
100,Kimi K2,1,C,A,0,2023,100 _ 2023
100,Kimi K2,2,C,A,0,2023,100 _ 2023
100,Kimi K2,3,C,A,0,2023,100 _ 2023
101,DeepSeek V3,1,C,B,0,2023,101 _ 2023
101,DeepSeek V3,2,B,B,1,2023,101 _ 2023
101,DeepSeek V3,3,C,B,0,2023,101 _ 2023
101,DeepSeek V3.2,1,C,B,0,2023,101 _ 2023
101,DeepSeek V3.2,2,C,B,0,2023,101 _ 2023
101,DeepSeek V3.2,3,C,B,0,2023,101 _ 2023
101,GPT-3.5,1,C,B,0,2023,101 _ 2023
101,GPT-3.5,2,C,B,0,2023,101 _ 2023
101,GPT-3.5,3,C,B,0,2023,101 _ 2023
101,Kimi K2,1,C,B,0,2023,101 _ 2023
101,Kimi K2,2,C,B,0,2023,101 _ 2023
101,Kimi K2,3,C,B,0,2023,101 _ 2023
102,DeepSeek V3,1,B,A,0,2023,102 _ 2023
102,DeepSeek V3,2,A,A,1,2023,102 _ 2023
102,DeepSeek V3,3,B,A,0,2023,102 _ 2023
102,DeepSeek V3.2,1,B,A,0,2023,102 _ 2023
102,DeepSeek V3.2,2,A,A,1,2023,102 _ 2023
102,DeepSeek V3.2,3,B,A,0,2023,102 _ 2023
102,GPT-3.5,1,B,A,0,2023,102 _ 2023
102,GPT-3.5,2,D,A,0,2023,102 _ 2023
102,GPT-3.5,3,B,A,0,2023,102 _ 2023
102,Kimi K2,1,A,A,1,2023,102 _ 2023
102,Kimi K2,2,A,A,1,2023,102 _ 2023
102,Kimi K2,3,A,A,1,2023,102 _ 2023
103,DeepSeek V3,1,D,D,1,2023,103 _ 2023
103,DeepSeek V3,2,C,D,0,2023,103 _ 2023
103,DeepSeek V3,3,D,D,1,2023,103 _ 2023
103,DeepSeek V3.2,1,D,D,1,2023,103 _ 2023
103,DeepSeek V3.2,2,D,D,1,2023,103 _ 2023
103,DeepSeek V3.2,3,D,D,1,2023,103 _ 2023
103,GPT-3.5,1,D,D,1,2023,103 _ 2023
103,GPT-3.5,2,D,D,1,2023,103 _ 2023
103,GPT-3.5,3,D,D,1,2023,103 _ 2023
103,Kimi K2,1,D,D,1,2023,103 _ 2023
103,Kimi K2,2,D,D,1,2023,103 _ 2023
103,Kimi K2,3,D,D,1,2023,103 _ 2023
104,DeepSeek V3,1,A,A,1,2023,104 _ 2023
104,DeepSeek V3,2,D,A,0,2023,104 _ 2023
104,DeepSeek V3,3,A,A,1,2023,104 _ 2023
104,DeepSeek V3.2,1,A,A,1,2023,104 _ 2023
104,DeepSeek V3.2,2,A,A,1,2023,104 _ 2023
104,DeepSeek V3.2,3,A,A,1,2023,104 _ 2023
104,GPT-3.5,1,A,A,1,2023,104 _ 2023
104,GPT-3.5,2,A,A,1,2023,104 _ 2023
104,GPT-3.5,3,A,A,1,2023,104 _ 2023
104,Kimi K2,1,A,A,1,2023,104 _ 2023
104,Kimi K2,2,A,A,1,2023,104 _ 2023
104,Kimi K2,3,A,A,1,2023,104 _ 2023
105,DeepSeek V3,1,B,A,0,2023,105 _ 2023
105,DeepSeek V3,2,B,A,0,2023,105 _ 2023
105,DeepSeek V3,3,B,A,0,2023,105 _ 2023
105,DeepSeek V3.2,1,B,A,0,2023,105 _ 2023
105,DeepSeek V3.2,2,A,A,1,2023,105 _ 2023
105,DeepSeek V3.2,3,B,A,0,2023,105 _ 2023
105,GPT-3.5,1,A,A,1,2023,105 _ 2023
105,GPT-3.5,2,A,A,1,2023,105 _ 2023
105,GPT-3.5,3,A,A,1,2023,105 _ 2023
105,Kimi K2,1,B,A,0,2023,105 _ 2023
105,Kimi K2,2,B,A,0,2023,105 _ 2023
105,Kimi K2,3,B,A,0,2023,105 _ 2023
106,DeepSeek V3,1,B,B,1,2023,106 _ 2023
106,DeepSeek V3,2,B,B,1,2023,106 _ 2023
106,DeepSeek V3,3,B,B,1,2023,106 _ 2023
106,DeepSeek V3.2,1,B,B,1,2023,106 _ 2023
106,DeepSeek V3.2,2,B,B,1,2023,106 _ 2023
106,DeepSeek V3.2,3,B,B,1,2023,106 _ 2023
106,GPT-3.5,1,B,B,1,2023,106 _ 2023
106,GPT-3.5,2,B,B,1,2023,106 _ 2023
106,GPT-3.5,3,B,B,1,2023,106 _ 2023
106,Kimi K2,1,B,B,1,2023,106 _ 2023
106,Kimi K2,2,B,B,1,2023,106 _ 2023
106,Kimi K2,3,B,B,1,2023,106 _ 2023
107,DeepSeek V3,1,D,B,0,2023,107 _ 2023
107,DeepSeek V3,2,A,B,0,2023,107 _ 2023
107,DeepSeek V3,3,A,B,0,2023,107 _ 2023
107,DeepSeek V3.2,1,A,B,0,2023,107 _ 2023
107,DeepSeek V3.2,2,D,B,0,2023,107 _ 2023
107,DeepSeek V3.2,3,D,B,0,2023,107 _ 2023
107,GPT-3.5,1,A,B,0,2023,107 _ 2023
107,GPT-3.5,2,D,B,0,2023,107 _ 2023
107,GPT-3.5,3,D,B,0,2023,107 _ 2023
107,Kimi K2,1,D,B,0,2023,107 _ 2023
107,Kimi K2,2,D,B,0,2023,107 _ 2023
107,Kimi K2,3,D,B,0,2023,107 _ 2023
108,DeepSeek V3,1,C,C,1,2023,108 _ 2023
108,DeepSeek V3,2,C,C,1,2023,108 _ 2023
108,DeepSeek V3,3,C,C,1,2023,108 _ 2023
108,DeepSeek V3.2,1,C,C,1,2023,108 _ 2023
108,DeepSeek V3.2,2,C,C,1,2023,108 _ 2023
108,DeepSeek V3.2,3,C,C,1,2023,108 _ 2023
108,GPT-3.5,1,C,C,1,2023,108 _ 2023
108,GPT-3.5,2,C,C,1,2023,108 _ 2023
108,GPT-3.5,3,C,C,1,2023,108 _ 2023
108,Kimi K2,1,C,C,1,2023,108 _ 2023
108,Kimi K2,2,C,C,1,2023,108 _ 2023
108,Kimi K2,3,C,C,1,2023,108 _ 2023
109,DeepSeek V3,1,C,C,1,2023,109 _ 2023
109,DeepSeek V3,2,C,C,1,2023,109 _ 2023
109,DeepSeek V3,3,C,C,1,2023,109 _ 2023
109,DeepSeek V3.2,1,C,C,1,2023,109 _ 2023
109,DeepSeek V3.2,2,C,C,1,2023,109 _ 2023
109,DeepSeek V3.2,3,C,C,1,2023,109 _ 2023
109,GPT-3.5,1,C,C,1,2023,109 _ 2023
109,GPT-3.5,2,C,C,1,2023,109 _ 2023
109,GPT-3.5,3,C,C,1,2023,109 _ 2023
109,Kimi K2,1,C,C,1,2023,109 _ 2023
109,Kimi K2,2,C,C,1,2023,109 _ 2023
109,Kimi K2,3,C,C,1,2023,109 _ 2023
110,DeepSeek V3,1,B,B,1,2023,110 _ 2023
110,DeepSeek V3,2,B,B,1,2023,110 _ 2023
110,DeepSeek V3,3,B,B,1,2023,110 _ 2023
110,DeepSeek V3.2,1,B,B,1,2023,110 _ 2023
110,DeepSeek V3.2,2,B,B,1,2023,110 _ 2023
110,DeepSeek V3.2,3,B,B,1,2023,110 _ 2023
110,GPT-3.5,1,B,B,1,2023,110 _ 2023
110,GPT-3.5,2,B,B,1,2023,110 _ 2023
110,GPT-3.5,3,B,B,1,2023,110 _ 2023
110,Kimi K2,1,B,B,1,2023,110 _ 2023
110,Kimi K2,2,B,B,1,2023,110 _ 2023
110,Kimi K2,3,B,B,1,2023,110 _ 2023
111,DeepSeek V3,1,A,A,1,2023,111 _ 2023
111,DeepSeek V3,2,B,A,0,2023,111 _ 2023
111,DeepSeek V3,3,B,A,0,2023,111 _ 2023
111,DeepSeek V3.2,1,A,A,1,2023,111 _ 2023
111,DeepSeek V3.2,2,A,A,1,2023,111 _ 2023
111,DeepSeek V3.2,3,A,A,1,2023,111 _ 2023
111,GPT-3.5,1,A,A,1,2023,111 _ 2023
111,GPT-3.5,2,B,A,0,2023,111 _ 2023
111,GPT-3.5,3,A,A,1,2023,111 _ 2023
111,Kimi K2,1,A,A,1,2023,111 _ 2023
111,Kimi K2,2,A,A,1,2023,111 _ 2023
111,Kimi K2,3,A,A,1,2023,111 _ 2023
112,DeepSeek V3,1,D,C,0,2023,112 _ 2023
112,DeepSeek V3,2,B,C,0,2023,112 _ 2023
112,DeepSeek V3,3,C,C,1,2023,112 _ 2023
112,DeepSeek V3.2,1,C,C,1,2023,112 _ 2023
112,DeepSeek V3.2,2,C,C,1,2023,112 _ 2023
112,DeepSeek V3.2,3,D,C,0,2023,112 _ 2023
112,GPT-3.5,1,C,C,1,2023,112 _ 2023
112,GPT-3.5,2,C,C,1,2023,112 _ 2023
112,GPT-3.5,3,C,C,1,2023,112 _ 2023
112,Kimi K2,1,C,C,1,2023,112 _ 2023
112,Kimi K2,2,C,C,1,2023,112 _ 2023
112,Kimi K2,3,C,C,1,2023,112 _ 2023
113,DeepSeek V3,1,A,A,1,2023,113 _ 2023
113,DeepSeek V3,2,A,A,1,2023,113 _ 2023
113,DeepSeek V3,3,A,A,1,2023,113 _ 2023
113,DeepSeek V3.2,1,A,A,1,2023,113 _ 2023
113,DeepSeek V3.2,2,A,A,1,2023,113 _ 2023
113,DeepSeek V3.2,3,A,A,1,2023,113 _ 2023
113,GPT-3.5,1,A,A,1,2023,113 _ 2023
113,GPT-3.5,2,A,A,1,2023,113 _ 2023
113,GPT-3.5,3,A,A,1,2023,113 _ 2023
113,Kimi K2,1,A,A,1,2023,113 _ 2023
113,Kimi K2,2,A,A,1,2023,113 _ 2023
113,Kimi K2,3,A,A,1,2023,113 _ 2023
114,DeepSeek V3,1,B,D,0,2023,114 _ 2023
114,DeepSeek V3,2,B,D,0,2023,114 _ 2023
114,DeepSeek V3,3,C,D,0,2023,114 _ 2023
114,DeepSeek V3.2,1,C,D,0,2023,114 _ 2023
114,DeepSeek V3.2,2,B,D,0,2023,114 _ 2023
114,DeepSeek V3.2,3,C,D,0,2023,114 _ 2023
114,GPT-3.5,1,D,D,1,2023,114 _ 2023
114,GPT-3.5,2,D,D,1,2023,114 _ 2023
114,GPT-3.5,3,D,D,1,2023,114 _ 2023
114,Kimi K2,1,B,D,0,2023,114 _ 2023
114,Kimi K2,2,B,D,0,2023,114 _ 2023
114,Kimi K2,3,B,D,0,2023,114 _ 2023
115,DeepSeek V3,1,A,A,1,2023,115 _ 2023
115,DeepSeek V3,2,B,A,0,2023,115 _ 2023
115,DeepSeek V3,3,A,A,1,2023,115 _ 2023
115,DeepSeek V3.2,1,A,A,1,2023,115 _ 2023
115,DeepSeek V3.2,2,A,A,1,2023,115 _ 2023
115,DeepSeek V3.2,3,A,A,1,2023,115 _ 2023
115,GPT-3.5,1,A,A,1,2023,115 _ 2023
115,GPT-3.5,2,A,A,1,2023,115 _ 2023
115,GPT-3.5,3,A,A,1,2023,115 _ 2023
115,Kimi K2,1,A,A,1,2023,115 _ 2023
115,Kimi K2,2,A,A,1,2023,115 _ 2023
115,Kimi K2,3,A,A,1,2023,115 _ 2023
116,DeepSeek V3,1,A,A,1,2023,116 _ 2023
116,DeepSeek V3,2,A,A,1,2023,116 _ 2023
116,DeepSeek V3,3,A,A,1,2023,116 _ 2023
116,DeepSeek V3.2,1,A,A,1,2023,116 _ 2023
116,DeepSeek V3.2,2,A,A,1,2023,116 _ 2023
116,DeepSeek V3.2,3,A,A,1,2023,116 _ 2023
116,GPT-3.5,1,A,A,1,2023,116 _ 2023
116,GPT-3.5,2,A,A,1,2023,116 _ 2023
116,GPT-3.5,3,A,A,1,2023,116 _ 2023
116,Kimi K2,1,A,A,1,2023,116 _ 2023
116,Kimi K2,2,A,A,1,2023,116 _ 2023
116,Kimi K2,3,A,A,1,2023,116 _ 2023
117,DeepSeek V3,1,C,C,1,2023,117 _ 2023
117,DeepSeek V3,2,C,C,1,2023,117 _ 2023
117,DeepSeek V3,3,C,C,1,2023,117 _ 2023
117,DeepSeek V3.2,1,C,C,1,2023,117 _ 2023
117,DeepSeek V3.2,2,C,C,1,2023,117 _ 2023
117,DeepSeek V3.2,3,C,C,1,2023,117 _ 2023
117,GPT-3.5,1,C,C,1,2023,117 _ 2023
117,GPT-3.5,2,C,C,1,2023,117 _ 2023
117,GPT-3.5,3,C,C,1,2023,117 _ 2023
117,Kimi K2,1,C,C,1,2023,117 _ 2023
117,Kimi K2,2,C,C,1,2023,117 _ 2023
117,Kimi K2,3,C,C,1,2023,117 _ 2023
118,DeepSeek V3,1,A,A,1,2023,118 _ 2023
118,DeepSeek V3,2,A,A,1,2023,118 _ 2023
118,DeepSeek V3,3,A,A,1,2023,118 _ 2023
118,DeepSeek V3.2,1,A,A,1,2023,118 _ 2023
118,DeepSeek V3.2,2,A,A,1,2023,118 _ 2023
118,DeepSeek V3.2,3,A,A,1,2023,118 _ 2023
118,GPT-3.5,1,A,A,1,2023,118 _ 2023
118,GPT-3.5,2,A,A,1,2023,118 _ 2023
118,GPT-3.5,3,A,A,1,2023,118 _ 2023
118,Kimi K2,1,A,A,1,2023,118 _ 2023
118,Kimi K2,2,A,A,1,2023,118 _ 2023
118,Kimi K2,3,A,A,1,2023,118 _ 2023
119,DeepSeek V3,1,A,A,1,2023,119 _ 2023
119,DeepSeek V3,2,B,A,0,2023,119 _ 2023
119,DeepSeek V3,3,B,A,0,2023,119 _ 2023
119,DeepSeek V3.2,1,A,A,1,2023,119 _ 2023
119,DeepSeek V3.2,2,A,A,1,2023,119 _ 2023
119,DeepSeek V3.2,3,A,A,1,2023,119 _ 2023
119,GPT-3.5,1,A,A,1,2023,119 _ 2023
119,GPT-3.5,2,A,A,1,2023,119 _ 2023
119,GPT-3.5,3,A,A,1,2023,119 _ 2023
119,Kimi K2,1,A,A,1,2023,119 _ 2023
119,Kimi K2,2,A,A,1,2023,119 _ 2023
119,Kimi K2,3,A,A,1,2023,119 _ 2023
205,GPT-4 Turbo,1,A,A,1,2024,205 _ 2024
